championship,round,date,time,day_of_week,home_team,away_team,winner,stadium,home_team_score,away_team_score,home_team_region,away_team_region,winner_region
2005,30,04/10/2005,20h30,Terça-feira,Santos,Sao Caetano,Santos,Vila Belmiro,2,0,SP,SP,SP
2005,30,05/10/2005,20h30,Quarta-feira,Vasco,Cruzeiro,-,Sao Januario,3,3,RJ,MG,-
2005,30,05/10/2005,20h30,Quarta-feira,Fortaleza,Athletico-PR,Athletico-PR,Castelao,1,4,CE,PR,PR
2005,30,05/10/2005,21h50,Quarta-feira,Fluminense,Corinthians,Corinthians,Raulino de Oliveira,0,2,RJ,SP,SP
2005,30,05/10/2005,19h30,Quarta-feira,Figueirense,Botafogo-RJ,Figueirense,Orlando Scarpelli,1,0,SC,RJ,SC
2005,30,05/10/2005,21h50,Quarta-feira,Brasiliense,Flamengo,Flamengo,Boca do Jacare,2,3,DF,RJ,RJ
2005,30,05/10/2005,21h50,Quarta-feira,Internacional,Sao Paulo,Internacional,Beira Rio,3,0,RS,SP,RS
2005,30,05/10/2005,20h30,Quarta-feira,Palmeiras,Paysandu,Palmeiras,Parque Antartica,5,3,SP,PA,SP
2005,31,08/10/2005,16h00,Sabado,Corinthians,Fortaleza,Corinthians,Pacaembu,3,0,SP,CE,SP
2005,31,08/10/2005,18h10,Sabado,Cruzeiro,Figueirense,Cruzeiro,Mineirao,4,0,MG,SC,MG
2005,31,08/10/2005,18h10,Sabado,Goias,Vasco,Goias,Serra Dourada,4,3,GO,RJ,GO
2005,31,08/10/2005,18h10,Sabado,Juventude,Santos,Juventude,Alfredo Jaconi,3,1,RS,SP,RS
2005,31,08/10/2005,16h00,Sabado,Botafogo-RJ,Palmeiras,Palmeiras,Luso Brasileiro,1,2,RJ,SP,SP
2005,31,08/10/2005,16h00,Sabado,Parana,Fluminense,Parana,Pinheirao,6,1,PR,RJ,PR
2005,31,11/10/2005,20h30,Terça-feira,Sao Caetano,Internacional,-,Anacleto Atletico-MGpanella,1,1,SP,RS,-
2005,31,11/10/2005,20h30,Terça-feira,Flamengo,Atletico-MG,Atletico-MG,Luso Brasileiro,1,2,RJ,MG,MG
2005,31,11/10/2005,20h30,Terça-feira,Athletico-PR,Brasiliense,Athletico-PR,Arena da Baixada,4,0,PR,DF,PR
2005,31,11/10/2005,20h30,Terça-feira,Paysandu,Coritiba,Paysandu,Curuzu,2,1,PA,PR,PA
2005,31,11/10/2005,20h30,Terça-feira,Sao Paulo,Ponte Preta,Sao Paulo,Morumbi,3,2,SP,SP,SP
2005,19,12/10/2005,16h00,Quarta-feira,Cruzeiro,Botafogo-RJ,-,Mineirao,2,2,MG,RJ,-
2005,18,12/10/2005,16h00,Quarta-feira,Vasco,Figueirense,-,Sao Januario,3,3,RJ,SC,-
2005,20,12/10/2005,16h00,Quarta-feira,Juventude,Fluminense,Fluminense,Alfredo Jaconi,3,4,RS,RJ,RJ
2005,16,13/10/2005,20h30,Quinta-feira,Santos,Corinthians,Corinthians,Vila Belmiro,2,3,SP,SP,SP
2005,32,15/10/2005,18h10,Sabado,Coritiba,Athletico-PR,Athletico-PR,Couto Pereira,1,2,PR,PR,PR
2005,32,15/10/2005,16h00,Sabado,Brasiliense,Juventude,Brasiliense,Boca do Jacare,1,0,DF,RS,DF
2005,32,15/10/2005,18h10,Sabado,Figueirense,Parana,Figueirense,Orlando Scarpelli,2,0,SC,PR,SC
2005,32,15/10/2005,16h00,Sabado,Fluminense,Botafogo-RJ,Fluminense,Raulino de Oliveira,3,2,RJ,RJ,RJ
2005,32,15/10/2005,16h00,Sabado,Fortaleza,Paysandu,Paysandu,Castelao,1,2,CE,PA,PA
2005,32,16/10/2005,16h00,Domingo,Palmeiras,Corinthians,-,Morumbi,1,1,SP,SP,-
2005,32,16/10/2005,18h10,Domingo,Santos,Goias,-,Vila Belmiro,1,1,SP,GO,-
2005,32,16/10/2005,16h00,Domingo,Atletico-MG,Cruzeiro,Cruzeiro,Mineirao,0,1,MG,MG,MG
2005,32,16/10/2005,16h00,Domingo,Internacional,Vasco,Internacional,Beira Rio,3,1,RS,RJ,RS
2005,32,16/10/2005,18h10,Domingo,Ponte Preta,Sao Caetano,Sao Caetano,Moises Lucarelli,1,2,SP,SP,SP
2005,32,16/10/2005,16h00,Domingo,Flamengo,Sao Paulo,Sao Paulo,Luso Brasileiro,1,6,RJ,SP,SP
2005,14,19/10/2005,20h30,Quarta-feira,Juventude,Figueirense,-,Alfredo Jaconi,2,2,RS,SC,-
2005,12,19/10/2005,21h50,Quarta-feira,Paysandu,Cruzeiro,Paysandu,Mangueirao,4,1,PA,MG,PA
2005,10,19/10/2005,21h50,Quarta-feira,Ponte Preta,Sao Paulo,Ponte Preta,Moises Lucarelli,2,0,SP,SP,SP
2005,3,19/10/2005,20h30,Quarta-feira,Vasco,Botafogo-RJ,Vasco,Sao Januario,1,0,RJ,RJ,RJ
2005,33,21/10/2005,20h30,Sexta-feira,Sao Caetano,Fluminense,-,Anacleto Atletico-MGpanella,2,2,SP,RJ,-
2005,33,21/10/2005,20h30,Sexta-feira,Brasiliense,Goias,Goias,Boca do Jacare,1,2,DF,GO,GO
2005,33,22/10/2005,16h00,Sabado,Fortaleza,Palmeiras,-,Castelao,1,1,CE,SP,-
2005,33,22/10/2005,16h00,Sabado,Athletico-PR,Atletico-MG,Athletico-PR,Arena da Baixada,2,0,PR,MG,PR
2005,33,22/10/2005,20h30,Sabado,Botafogo-RJ,Coritiba,Botafogo-RJ,Luso Brasileiro,2,0,RJ,PR,RJ
2005,33,22/10/2005,16h00,Sabado,Corinthians,Parana,Corinthians,Pacaembu,1,0,SP,PR,SP
2005,33,22/10/2005,18h10,Sabado,Cruzeiro,Paysandu,Cruzeiro,Mineirao,4,3,MG,PA,MG
2005,33,22/10/2005,18h10,Sabado,Figueirense,Ponte Preta,Figueirense,Orlando Scarpelli,4,0,SC,SP,SC
2005,33,22/10/2005,18h10,Sabado,Juventude,Internacional,Juventude,Alfredo Jaconi,2,1,RS,RS,RS
2005,33,22/10/2005,20h30,Sabado,Sao Paulo,Santos,Santos,Morumbi,1,2,SP,SP,SP
2005,33,22/10/2005,16h00,Sabado,Vasco,Flamengo,Vasco,Sao Januario,2,1,RJ,RJ,RJ
2005,25,24/10/2005,20h30,Segunda-feira,Fluminense,Brasiliense,-,Raulino de Oliveira,1,1,RJ,DF,-
2005,24,24/10/2005,20h30,Segunda-feira,Sao Paulo,Corinthians,-,Morumbi,1,1,SP,SP,-
2005,34,25/10/2005,20h30,Terça-feira,Coritiba,Cruzeiro,Cruzeiro,Couto Pereira,0,3,PR,MG,MG
2005,34,25/10/2005,20h30,Terça-feira,Goias,Internacional,Internacional,Serra Dourada,0,1,GO,RS,RS
2005,34,26/10/2005,20h30,Quarta-feira,Palmeiras,Figueirense,-,Parque Antartica,2,2,SP,SC,-
2005,34,26/10/2005,21h45,Quarta-feira,Juventude,Flamengo,-,Alfredo Jaconi,2,2,RS,RJ,-
2005,34,26/10/2005,20h30,Quarta-feira,Atletico-MG,Fortaleza,Fortaleza,Mineirao,2,3,MG,CE,CE
2005,34,26/10/2005,21h45,Quarta-feira,Vasco,Santos,Santos,Sao Januario,1,3,RJ,SP,SP
2005,34,27/10/2005,20h30,Quinta-feira,Ponte Preta,Botafogo-RJ,Botafogo-RJ,Moises Lucarelli,0,1,SP,RJ,RJ
2005,34,27/10/2005,20h30,Quinta-feira,Sao Paulo,Brasiliense,Brasiliense,Morumbi,1,2,SP,DF,DF
2005,34,27/10/2005,20h30,Quinta-feira,Paysandu,Corinthians,Corinthians,Mangueirao,0,2,PA,SP,SP
2005,34,27/10/2005,20h30,Quinta-feira,Fluminense,Athletico-PR,Fluminense,Raulino de Oliveira,4,1,RJ,PR,RJ
2005,21,28/10/2005,20h30,Sexta-feira,Internacional,Coritiba,Internacional,Beira Rio,3,2,RS,PR,RS
2005,34,28/10/2005,16h00,Sexta-feira,Parana,Sao Caetano,Sao Caetano,Pinheirao,1,3,PR,SP,SP
2005,35,29/10/2005,17h00,Sabado,Fortaleza,Goias,-,Castelao,1,1,CE,GO,-
2005,35,29/10/2005,16h00,Sabado,Figueirense,Juventude,Figueirense,Orlando Scarpelli,4,3,SC,RS,SC
2005,35,30/10/2005,18h10,Domingo,Brasiliense,Botafogo-RJ,-,Boca do Jacare,0,0,DF,RJ,-
2005,35,30/10/2005,16h00,Domingo,Corinthians,Vasco,-,Pacaembu,1,1,SP,RJ,-
2005,35,30/10/2005,16h00,Domingo,Athletico-PR,Parana,Athletico-PR,Arena da Baixada,2,1,PR,PR,PR
2005,35,30/10/2005,16h00,Domingo,Santos,Cruzeiro,Cruzeiro,Parque Antartica,1,2,SP,MG,MG
2005,35,30/10/2005,18h10,Domingo,Fluminense,Ponte Preta,Fluminense,Raulino de Oliveira,4,3,RJ,SP,RJ
2005,35,30/10/2005,16h00,Domingo,Atletico-MG,Palmeiras,Palmeiras,Mineirao,1,3,MG,SP,SP
2005,35,30/10/2005,18h10,Domingo,Sao Caetano,Sao Paulo,Sao Paulo,Anacleto Atletico-MGpanella,0,1,SP,SP,SP
2005,35,31/10/2005,20h30,Segunda-feira,Flamengo,Coritiba,Flamengo,Luso Brasileiro,2,1,RJ,PR,RJ
2005,35,31/10/2005,20h30,Segunda-feira,Internacional,Paysandu,Internacional,Beira Rio,1,0,RS,PA,RS
2005,36,02/11/2005,20h30,Quarta-feira,Sao Paulo,Atletico-MG,-,Morumbi,2,2,SP,MG,-
2005,36,02/11/2005,21h45,Quarta-feira,Cruzeiro,Corinthians,Cruzeiro,Mineirao,2,1,MG,SP,MG
2005,36,02/11/2005,21h45,Quarta-feira,Goias,Fluminense,Fluminense,Serra Dourada,1,2,GO,RJ,RJ
2005,36,02/11/2005,20h30,Quarta-feira,Juventude,Fortaleza,Juventude,Alfredo Jaconi,2,0,RS,CE,RS
2005,36,02/11/2005,21h45,Quarta-feira,Ponte Preta,Santos,Ponte Preta,Moises Lucarelli,2,1,SP,SP,SP
2005,36,03/11/2005,20h30,Quinta-feira,Botafogo-RJ,Sao Caetano,Botafogo-RJ,Luso Brasileiro,1,0,RJ,SP,RJ
2005,36,03/11/2005,19h30,Quinta-feira,Coritiba,Figueirense,Coritiba,Couto Pereira,4,1,PR,SC,PR
2005,36,03/11/2005,20h30,Quinta-feira,Palmeiras,Flamengo,Flamengo,Parque Antartica,0,1,SP,RJ,RJ
2005,36,03/11/2005,20h30,Quinta-feira,Parana,Internacional,Parana,Olimpico Regional,3,1,PR,RS,PR
2005,36,03/11/2005,21h30,Quinta-feira,Paysandu,Brasiliense,Paysandu,Mangueirao,2,1,PA,DF,PA
2005,36,03/11/2005,20h30,Quinta-feira,Vasco,Athletico-PR,Vasco,Sao Januario,2,1,RJ,PR,RJ
2005,37,05/11/2005,18h10,Sabado,Fortaleza,Cruzeiro,Fortaleza,Castelao,3,1,CE,MG,CE
2005,37,05/11/2005,16h00,Sabado,Sao Paulo,Juventude,Sao Paulo,Morumbi,3,1,SP,RS,SP
2005,37,06/11/2005,18h10,Domingo,Brasiliense,Coritiba,-,Boca do Jacare,1,1,DF,PR,-
2005,37,06/11/2005,18h10,Domingo,Athletico-PR,Palmeiras,Athletico-PR,Arena da Baixada,4,0,PR,SP,PR
2005,37,06/11/2005,16h00,Domingo,Corinthians,Santos,Corinthians,Pacaembu,7,1,SP,SP,SP
2005,37,06/11/2005,16h00,Domingo,Flamengo,Botafogo-RJ,Flamengo,Raulino de Oliveira,3,1,RJ,RJ,RJ
2005,37,06/11/2005,18h10,Domingo,Fluminense,Figueirense,Fluminense,Sao Januario,2,0,RJ,SC,RJ
2005,37,06/11/2005,18h10,Domingo,Atletico-MG,Goias,Goias,Mineirao,1,2,MG,GO,GO
2005,37,06/11/2005,16h00,Domingo,Internacional,Ponte Preta,Internacional,Beira Rio,2,1,RS,SP,RS
2005,37,06/11/2005,16h00,Domingo,Parana,Paysandu,Parana,Pinheirao,2,0,PR,PA,PR
2005,37,06/11/2005,16h00,Domingo,Sao Caetano,Vasco,Vasco,Anacleto Atletico-MGpanella,1,2,SP,RJ,RJ
2005,38,12/11/2005,18h10,Sabado,Paysandu,Atletico-MG,Atletico-MG,Mangueirao,0,2,PA,MG,MG
2005,38,12/11/2005,18h10,Sabado,Botafogo-RJ,Parana,Botafogo-RJ,Luso Brasileiro,2,0,RJ,PR,RJ
2005,38,12/11/2005,18h10,Sabado,Figueirense,Fortaleza,Figueirense,Orlando Scarpelli,1,0,SC,CE,SC
2005,38,12/11/2005,18h10,Sabado,Palmeiras,Sao Paulo,Palmeiras,Pacaembu,2,1,SP,SP,SP
2005,38,13/11/2005,16h00,Domingo,Ponte Preta,Flamengo,-,Moises Lucarelli,2,2,SP,RJ,-
2005,38,13/11/2005,16h00,Domingo,Coritiba,Corinthians,Corinthians,Couto Pereira,0,1,PR,SP,SP
2005,38,13/11/2005,18h10,Domingo,Cruzeiro,Brasiliense,Cruzeiro,Mineirao,1,0,MG,DF,MG
2005,38,13/11/2005,16h00,Domingo,Goias,Athletico-PR,Goias,Serra Dourada,4,2,GO,PR,GO
2005,38,13/11/2005,18h10,Domingo,Santos,Internacional,Internacional,A Atletico-MGpanella,0,4,SP,RS,RS
2005,38,13/11/2005,18h10,Domingo,Juventude,Sao Caetano,Juventude,Centenario,3,1,RS,SP,RS
2005,38,13/11/2005,18h10,Domingo,Vasco,Fluminense,Vasco,Sao Januario,2,0,RJ,RJ,RJ
2005,39,16/11/2005,21h45,Quarta-feira,Santos,Parana,-,Pacaembu,0,0,SP,PR,-
2005,39,16/11/2005,21h45,Quarta-feira,Figueirense,Vasco,Figueirense,Orlando Scarpelli,5,1,SC,RJ,SC
2005,39,16/11/2005,19h30,Quarta-feira,Flamengo,Fortaleza,Flamengo,Luso Brasileiro,3,0,RJ,CE,RJ
2005,39,16/11/2005,20h30,Quarta-feira,Goias,Sao Paulo,Goias,Serra Dourada,3,0,GO,SP,GO
2005,39,16/11/2005,20h30,Quarta-feira,Internacional,Brasiliense,Internacional,Beira Rio,1,0,RS,DF,RS
2005,39,16/11/2005,19h30,Quarta-feira,Palmeiras,Juventude,Palmeiras,Parque Antartica,3,2,SP,RS,SP
2005,39,16/11/2005,21h45,Quarta-feira,Sao Caetano,Corinthians,Sao Caetano,Anacleto Atletico-MGpanella,1,0,SP,SP,SP
2005,39,17/11/2005,20h30,Quinta-feira,Fluminense,Atletico-MG,Atletico-MG,Raulino de Oliveira,0,2,RJ,MG,MG
2005,39,17/11/2005,20h30,Quinta-feira,Cruzeiro,Athletico-PR,Athletico-PR,Mineirao,1,2,MG,PR,PR
2005,39,17/11/2005,20h30,Quinta-feira,Coritiba,Ponte Preta,Coritiba,Couto Pereira,2,1,PR,SP,PR
2005,39,17/11/2005,20h30,Quinta-feira,Paysandu,Botafogo-RJ,Paysandu,Mangueirao,2,0,PA,RJ,PA
2005,40,19/11/2005,18h10,Sabado,Brasiliense,Santos,Brasiliense,Mane Garrincha,1,0,DF,SP,DF
2005,40,19/11/2005,16h00,Sabado,Juventude,Goias,Juventude,Alfredo Jaconi,2,1,RS,GO,RS
2005,40,19/11/2005,16h00,Sabado,Sao Paulo,Figueirense,Sao Paulo,Morumbi,4,2,SP,SC,SP
2005,40,20/11/2005,16h00,Domingo,Corinthians,Internacional,-,Pacaembu,1,1,SP,RS,-
2005,40,20/11/2005,16h00,Domingo,Athletico-PR,Sao Caetano,-,Arena da Baixada,2,2,PR,SP,-
2005,40,20/11/2005,16h00,Domingo,Atletico-MG,Coritiba,Atletico-MG,Mineirao,1,0,MG,PR,MG
2005,40,20/11/2005,18h10,Domingo,Botafogo-RJ,Cruzeiro,Botafogo-RJ,Luso Brasileiro,2,1,RJ,MG,RJ
2005,40,20/11/2005,16h00,Domingo,Parana,Flamengo,Flamengo,Pinheirao,0,1,PR,RJ,RJ
2005,40,20/11/2005,18h10,Domingo,Fortaleza,Fluminense,Fortaleza,Castelao,5,1,CE,RJ,CE
2005,40,20/11/2005,18h10,Domingo,Ponte Preta,Palmeiras,Palmeiras,Moises Lucarelli,2,6,SP,SP,SP
2005,40,20/11/2005,16h00,Domingo,Vasco,Paysandu,Vasco,Sao Januario,4,0,RJ,PA,RJ
2005,41,27/11/2005,16h00,Domingo,Sao Caetano,Coritiba,-,Anacleto Atletico-MGpanella,1,1,SP,PR,-
2005,41,27/11/2005,16h00,Domingo,Flamengo,Goias,-,Luso Brasileiro,0,0,RJ,GO,-
2005,41,27/11/2005,16h00,Domingo,Atletico-MG,Vasco,-,Mineirao,0,0,MG,RJ,-
2005,41,27/11/2005,16h00,Domingo,Athletico-PR,Paysandu,Athletico-PR,Arena da Baixada,3,2,PR,PA,PR
2005,41,27/11/2005,16h00,Domingo,Corinthians,Ponte Preta,Corinthians,Pacaembu,3,1,SP,SP,SP
2005,41,27/11/2005,16h00,Domingo,Brasiliense,Figueirense,Figueirense,Boca do Jacare,0,2,DF,SC,SC
2005,41,27/11/2005,16h00,Domingo,Fortaleza,Sao Paulo,Fortaleza,Castelao,1,0,CE,SP,CE
2005,41,27/11/2005,16h00,Domingo,Internacional,Palmeiras,Internacional,Beira Rio,2,1,RS,SP,RS
2005,41,27/11/2005,16h00,Domingo,Fluminense,Juventude,Juventude,Raulino de Oliveira,1,2,RJ,RS,RS
2005,41,27/11/2005,16h00,Domingo,Parana,Cruzeiro,Parana,Pinheirao,2,0,PR,MG,PR
2005,41,27/11/2005,16h00,Domingo,Santos,Botafogo-RJ,Santos,Vila Belmiro,2,1,SP,RJ,SP
2005,42,04/12/2005,16h00,Domingo,Juventude,Atletico-MG,Atletico-MG,Alfredo Jaconi,1,3,RS,MG,MG
2005,42,04/12/2005,16h00,Domingo,Botafogo-RJ,Fortaleza,Botafogo-RJ,Luso Brasileiro,2,0,RJ,CE,RJ
2005,42,04/12/2005,16h00,Domingo,Coritiba,Internacional,Coritiba,Couto Pereira,1,0,PR,RS,PR
2005,42,04/12/2005,16h00,Domingo,Figueirense,Santos,Figueirense,Orlando Scarpelli,3,1,SC,SP,SC
2005,42,04/12/2005,16h00,Domingo,Paysandu,Flamengo,Flamengo,Mangueirao,1,4,PA,RJ,RJ
2005,42,04/12/2005,16h00,Domingo,Goias,Corinthians,Goias,Serra Dourada,3,2,GO,SP,GO
2005,42,04/12/2005,16h00,Domingo,Palmeiras,Fluminense,Palmeiras,Parque Antartica,3,2,SP,RJ,SP
2005,42,04/12/2005,16h00,Domingo,Ponte Preta,Brasiliense,Ponte Preta,Moises Lucarelli,3,1,SP,DF,SP
2005,42,04/12/2005,16h00,Domingo,Cruzeiro,Sao Caetano,Sao Caetano,Mineirao,1,3,MG,SP,SP
2005,42,04/12/2005,16h00,Domingo,Sao Paulo,Athletico-PR,Sao Paulo,Morumbi,3,1,SP,PR,SP
2005,42,04/12/2005,16h00,Domingo,Vasco,Parana,Vasco,Sao Januario,3,1,RJ,PR,RJ
2006,1,15/04/2006,18h10,Sabado,Vasco,Internacional,-,Sao Januario,1,1,RJ,RS,-
2006,1,15/04/2006,18h10,Sabado,Juventude,Parana,Juventude,Alfredo Jaconi,1,0,RS,PR,RS
2006,1,16/04/2006,18h10,Domingo,Santa Cruz,Figueirense,-,Arruda,0,0,PE,SC,-
2006,1,16/04/2006,18h10,Domingo,Goias,Santos,-,Serra Dourada,0,0,GO,SP,-
2006,1,16/04/2006,16h00,Domingo,Botafogo-RJ,Fortaleza,Botafogo-RJ,Maracana,1,0,RJ,CE,RJ
2006,1,16/04/2006,18h10,Domingo,Athletico-PR,Fluminense,Fluminense,Kyocera Arena,1,2,PR,RJ,RJ
2006,1,16/04/2006,16h00,Domingo,Gremio,Corinthians,Gremio,Olimpico Monumental,2,0,RS,SP,RS
2006,1,16/04/2006,18h10,Domingo,Palmeiras,Ponte Preta,Ponte Preta,Parque Antartica,2,3,SP,SP,SP
2006,1,16/04/2006,16h00,Domingo,Sao Caetano,Cruzeiro,Sao Caetano,Anacleto Atletico-MGpanella,2,1,SP,MG,SP
2006,1,16/04/2006,16h00,Domingo,Sao Paulo,Flamengo,Sao Paulo,Morumbi,1,0,SP,RJ,SP
2006,2,22/04/2006,16h00,Sabado,Corinthians,Sao Caetano,Corinthians,Pacaembu,3,0,SP,SP,SP
2006,2,22/04/2006,18h10,Sabado,Figueirense,Palmeiras,Figueirense,Orlando Scarpelli,6,1,SC,SP,SC
2006,2,22/04/2006,18h10,Sabado,Fluminense,Goias,Fluminense,Maracana,1,0,RJ,GO,RJ
2006,2,23/04/2006,18h10,Domingo,Parana,Botafogo-RJ,-,Pinheirao,0,0,PR,RJ,-
2006,2,23/04/2006,18h10,Domingo,Cruzeiro,Gremio,Cruzeiro,Mineirao,3,1,MG,RS,MG
2006,2,23/04/2006,16h00,Domingo,Flamengo,Juventude,Flamengo,Maracana,3,1,RJ,RS,RJ
2006,2,23/04/2006,18h10,Domingo,Fortaleza,Sao Paulo,Fortaleza,Castelao,1,0,CE,SP,CE
2006,2,23/04/2006,16h00,Domingo,Internacional,Santa Cruz,Internacional,Beira Rio,1,0,RS,PE,RS
2006,2,23/04/2006,16h00,Domingo,Santos,Athletico-PR,Santos,Papa J.Paulo II,2,0,SP,PR,SP
2006,2,23/04/2006,16h00,Domingo,Ponte Preta,Vasco,Vasco,Moises Lucarelli,1,2,SP,RJ,RJ
2006,3,29/04/2006,18h10,Sabado,Botafogo-RJ,Athletico-PR,Athletico-PR,Maracana,0,4,RJ,PR,PR
2006,3,29/04/2006,16h00,Sabado,Fortaleza,Sao Caetano,Fortaleza,Castelao,2,1,CE,SP,CE
2006,3,29/04/2006,18h10,Sabado,Sao Paulo,Santa Cruz,Sao Paulo,Morumbi,4,0,SP,PE,SP
2006,3,30/04/2006,18h10,Domingo,Vasco,Fluminense,-,Sao Januario,1,1,RJ,RJ,-
2006,3,30/04/2006,18h10,Domingo,Juventude,Goias,-,Alfredo Jaconi,1,1,RS,GO,-
2006,3,30/04/2006,18h10,Domingo,Figueirense,Cruzeiro,Cruzeiro,Orlando Scarpelli,0,2,SC,MG,MG
2006,3,30/04/2006,16h00,Domingo,Internacional,Flamengo,Internacional,Beira Rio,1,0,RS,RJ,RS
2006,3,30/04/2006,16h00,Domingo,Parana,Gremio,Parana,Pinheirao,5,2,PR,RS,PR
2006,3,30/04/2006,16h00,Domingo,Ponte Preta,Corinthians,Ponte Preta,Moises Lucarelli,3,2,SP,SP,SP
2006,3,30/04/2006,16h00,Domingo,Palmeiras,Santos,Santos,Parque Antartica,1,2,SP,SP,SP
2006,4,06/05/2006,16h00,Sabado,Santa Cruz,Ponte Preta,-,Arruda,1,1,PE,SP,-
2006,4,06/05/2006,18h10,Sabado,Fluminense,Parana,Fluminense,Maracana,2,1,RJ,PR,RJ
2006,4,06/05/2006,18h10,Sabado,Santos,Fortaleza,Santos,Bruno Jose Daniel,2,0,SP,CE,SP
2006,4,07/05/2006,18h10,Domingo,Cruzeiro,Juventude,Cruzeiro,Mineirao,2,0,MG,RS,MG
2006,4,07/05/2006,18h10,Domingo,Flamengo,Botafogo-RJ,Flamengo,Maracana,1,0,RJ,RJ,RJ
2006,4,07/05/2006,18h10,Domingo,Goias,Figueirense,Goias,Serra Dourada,2,1,GO,SC,GO
2006,4,07/05/2006,16h00,Domingo,Athletico-PR,Internacional,Internacional,Kyocera Arena,1,2,PR,RS,RS
2006,4,07/05/2006,16h00,Domingo,Sao Caetano,Palmeiras,Sao Caetano,Anacleto Atletico-MGpanella,2,0,SP,SP,SP
2006,4,07/05/2006,16h00,Domingo,Corinthians,Sao Paulo,Sao Paulo,Teixeirao,1,3,SP,SP,SP
2006,4,07/05/2006,16h00,Domingo,Gremio,Vasco,Vasco,Olimpico Monumental,1,2,RS,RJ,RJ
2006,5,13/05/2006,18h10,Sabado,Botafogo-RJ,Gremio,-,Maracana,2,2,RJ,RS,-
2006,5,13/05/2006,18h10,Sabado,Sao Caetano,Juventude,Juventude,Anacleto Atletico-MGpanella,0,2,SP,RS,RS
2006,5,13/05/2006,18h10,Sabado,Santos,Ponte Preta,Santos,Vila Belmiro,3,1,SP,SP,SP
2006,5,14/05/2006,16h00,Domingo,Palmeiras,Cruzeiro,-,Parque Antartica,1,1,SP,MG,-
2006,5,14/05/2006,18h10,Domingo,Flamengo,Fortaleza,-,Maracana,0,0,RJ,CE,-
2006,5,14/05/2006,16h00,Domingo,Santa Cruz,Athletico-PR,Athletico-PR,Arruda,1,2,PE,PR,PR
2006,5,14/05/2006,18h10,Domingo,Parana,Corinthians,Corinthians,Willie Davids,1,2,PR,SP,SP
2006,5,14/05/2006,16h00,Domingo,Figueirense,Fluminense,Figueirense,Orlando Scarpelli,1,0,SC,RJ,SC
2006,5,14/05/2006,18h10,Domingo,Goias,Vasco,Goias,Serra Dourada,2,0,GO,RJ,GO
2006,5,14/05/2006,16h00,Domingo,Internacional,Sao Paulo,Internacional,Beira Rio,3,1,RS,SP,RS
2006,6,20/05/2006,16h00,Sabado,Fortaleza,Parana,-,Castelao,1,1,CE,PR,-
2006,6,20/05/2006,18h10,Sabado,Internacional,Figueirense,Figueirense,Beira Rio,2,4,RS,SC,SC
2006,6,20/05/2006,16h00,Sabado,Athletico-PR,Goias,Goias,Kyocera Arena,2,3,PR,GO,GO
2006,6,20/05/2006,18h10,Sabado,Sao Paulo,Sao Caetano,Sao Paulo,Morumbi,1,0,SP,SP,SP
2006,6,21/05/2006,18h10,Domingo,Ponte Preta,Gremio,-,Moises Lucarelli,1,1,SP,RS,-
2006,6,21/05/2006,16h00,Domingo,Vasco,Corinthians,Corinthians,Sao Januario,2,4,RJ,SP,SP
2006,6,21/05/2006,16h00,Domingo,Cruzeiro,Flamengo,Cruzeiro,Mineirao,2,1,MG,RJ,MG
2006,6,21/05/2006,18h10,Domingo,Fluminense,Santos,Fluminense,Maracana,1,0,RJ,SP,RJ
2006,6,21/05/2006,18h10,Domingo,Juventude,Botafogo-RJ,Juventude,Alfredo Jaconi,1,0,RS,RJ,RS
2006,6,21/05/2006,16h00,Domingo,Palmeiras,Santa Cruz,Palmeiras,Parque Antartica,2,1,SP,PE,SP
2006,7,24/05/2006,19h30,Quarta-feira,Parana,Figueirense,-,Pinheirao,0,0,PR,SC,-
2006,7,24/05/2006,21h45,Quarta-feira,Flamengo,Santos,-,Maracana,2,2,RJ,SP,-
2006,7,24/05/2006,19h30,Quarta-feira,Cruzeiro,Ponte Preta,Cruzeiro,Mineirao,5,1,MG,SP,MG
2006,7,24/05/2006,21h45,Quarta-feira,Fortaleza,Fluminense,Fluminense,Castelao,2,5,CE,RJ,RJ
2006,7,24/05/2006,19h30,Quarta-feira,Juventude,Santa Cruz,Juventude,Alfredo Jaconi,4,1,RS,PE,RS
2006,7,24/05/2006,21h45,Quarta-feira,Sao Caetano,Athletico-PR,Sao Caetano,Anacleto Atletico-MGpanella,2,1,SP,PR,SP
2006,7,24/05/2006,20h30,Quarta-feira,Sao Paulo,Palmeiras,Sao Paulo,Morumbi,4,1,SP,SP,SP
2006,7,25/05/2006,20h30,Quinta-feira,Botafogo-RJ,Vasco,Botafogo-RJ,Maracana,4,1,RJ,RJ,RJ
2006,7,25/05/2006,20h30,Quinta-feira,Gremio,Goias,Gremio,Olimpico Monumental,2,0,RS,GO,RS
2006,7,25/05/2006,20h30,Quinta-feira,Corinthians,Internacional,Internacional,Morumbi,0,1,SP,RS,RS
2006,8,27/05/2006,18h10,Sabado,Figueirense,Fortaleza,-,Orlando Scarpelli,0,0,SC,CE,-
2006,8,27/05/2006,18h10,Sabado,Athletico-PR,Juventude,Athletico-PR,Kyocera Arena,1,0,PR,RS,PR
2006,8,27/05/2006,18h10,Sabado,Ponte Preta,Parana,Parana,Moises Lucarelli,2,5,SP,PR,PR
